Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
85,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-114-a.wav,f,114,1-161-1-114-a.wav,a funeral ,1,san antonio,̯,a,161,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-114-a.wav,m,114,3-97-2-114-a.wav,a funeral ,3,san antonio,̯,a,97,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,3-97-2-114-a,ɪ,0.834,0.907,0.073,0.858,125.91,425.62,2325.13,2388.1,0.883,119.54,460.28,2385.49,2443.93,5500 Hz,10.0,NA
87,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-114-a.wav,m,114,6-78-2-114-a.wav,a funeral ,6,san antonio,̯,a,78,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ,6-78-2-114-a,ɪ,0.77,0.861,0.092,0.8,148.67,559.89,1412.75,2439.34,0.831,150.80,527.12,1480.75,2447.88,5500 Hz,10.0,NA
0,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-125-a.wav,m,125,10-139-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,bulverde,ʁ,k,139,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-125-a.wav,m,125,9-153-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,ʁ,k,153,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-125-a.wav,f,125,9-83-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,ʁ,k,83,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-125-a.wav,f,125,120-449-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,120,columbus,ʁ,k,449,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-125-a.wav,m,125,1-142-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,comfort,ʁ,k,142,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-125-a.wav,m,125,10-147-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,ʁ,k,147,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-125-a.wav,m,125,10-149-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,ʁ,k,149,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-125-a.wav,m,125,1-391-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,converse,ʁ,k,391,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-125-a.wav,m,125,101-395-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,101,converse,ʁ,k,395,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-125-a.wav,f,125,1-114-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,ʁ,k,114,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-125-a.wav,m,125,1-179-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,ʁ,k,179,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-125-a.wav,m,125,1-183-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,ʁ,k,183,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-125-a.wav,f,125,1-56-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,ʁ,k,56,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-125-a.wav,m,125,17-176-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,ʁ,k,176,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-125-a.wav,m,125,17-178-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,ʁ,k,178,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-125-a.wav,f,125,17-187-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,ʁ,k,187,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-125-a.wav,m,125,5-113-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,5,doss,ʁ,k,113,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-125-a.wav,m,125,3-96-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,floresville,ʁ,k,96,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-125-a.wav,f,125,1-199-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,ʁ,k,199,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-125-a.wav,m,125,1-397-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,ʁ,k,397,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-125-a.wav,m,125,1-403-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,ʁ,k,403,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-125-a.wav,m,125,107-405-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,107,fredericksburg,ʁ,k,405,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-125-a.wav,f,125,110-407-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,ʁ,k,407,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-125-a.wav,f,125,110-408-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,ʁ,k,408,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-125-a.wav,m,125,17-185-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,fredericksburg,ʁ,k,185,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-125-a.wav,m,125,23-224-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,23,fredericksburg,ʁ,k,224,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-125-a.wav,m,125,29-226-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,29,fredericksburg,ʁ,k,226,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-125-a.wav,m,125,38-214-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,38,fredericksburg,ʁ,k,214,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-125-a.wav,f,125,53-398-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,ʁ,k,398,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-125-a.wav,f,125,53-402-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,53,fredericksburg,ʁ,k,402,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-125-a.wav,m,125,58-369-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,58,fredericksburg,ʁ,k,369,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-125-a.wav,m,125,60-367-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,60,fredericksburg,ʁ,k,367,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/113-455-2-125-a.wav,f,125,113-455-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,113,freyburg,ʁ,k,455,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-125-a.wav,m,125,112-436-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,112,"giddings, tx",ʁ,k,436,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-125-a.wav,f,125,115-437-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,115,"giddings, tx",ʁ,k,437,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-125-a.wav,m,125,7-313-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,ʁ,k,313,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-125-a.wav,f,125,7-329-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,7,giddings,ʁ,k,329,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,7-329-1-125-a,ɪ,0.744,0.817,0.073,0.768,82.51,562.86,2024.06,2617.66,0.793,81.62,567.3,1987.14,2765.05,5500 Hz,10.0,NA
37,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-125-a.wav,m,125,1-193-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,la grange,ʁ,k,193,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-125-a.wav,m,125,51-286-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,51,la grange,ʁ,k,286,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-125-a.wav,f,125,1-125-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,125,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-125-a.wav,m,125,1-167-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,167,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-125-a.wav,f,125,1-169-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,169,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-125-a.wav,m,125,1-24-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,24,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-125-a.wav,m,125,1-25-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,25,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-125-a.wav,f,125,1-33-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,33,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-125-a.wav,f,125,1-34-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,34,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,1-34-3-125-a,ɪ,0.896,0.958,0.061,0.917,129.56,538.32,1780.36,2637.66,0.937,126.53,519.56,1803.36,2798.21,5500 Hz,10.0,NA
46,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-125-a.wav,f,125,1-448-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,448,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-125-a.wav,m,125,1-58-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,58,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-125-a.wav,f,125,1-80-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,new braunfels,ʁ,k,80,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-125-a.wav,f,125,10-107-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,107,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,10-107-2-125-a,ɪ,0.627,0.704,0.078,0.653,--undefined--,480.15,1577.86,2568.62,0.679,101.16,455.48,1634.35,2629.48,5500 Hz,10.0,NA
50,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-125-a.wav,f,125,10-110-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,110,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-125-a.wav,f,125,10-124-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,124,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-125-a.wav,m,125,10-159-4-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,159,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-125-a.wav,m,125,10-168-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,168,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-125-a.wav,f,125,10-171-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,new braunfels,ʁ,k,171,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-125-a.wav,m,125,103-388-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,103,new braunfels,ʁ,k,388,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-125-a.wav,m,125,11-108-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,11,new braunfels,ʁ,k,108,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-125-a.wav,m,125,112-415-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,112,"new braunfels, tx",ʁ,k,415,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-125-a.wav,f,125,3-71-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,new braunfels,ʁ,k,71,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-125-a.wav,m,125,60-447-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,60,new braunfels,ʁ,k,447,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-125-a.wav,f,125,9-156-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,new braunfels,ʁ,k,156,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-125-a.wav,f,125,9-172-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,new braunfels,ʁ,k,172,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-125-a.wav,m,125,3-97-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,san antonio,ʁ,k,97,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
