Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
39,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-21-a.wav,m,21,112-415-1-21-a.wav,a hairbrush ,112,"new braunfels, tx",ʁ,b,415,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,112-415-1-21-a,ʏ,0.487,0.563,0.076,0.513,153.22,444.75,1905.21,2509.33,0.538,149.10,470.01,1808.7,2514.06,5500 Hz,10.0,NA
40,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-21-a.wav,m,21,16-188-1-21-a.wav,a hairbrush ,16,new braunfels,ʁ,b,188,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-21-a.wav,f,21,3-71-2-21-a.wav,a hairbrush ,3,new braunfels,ʁ,b,71,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-414-2-21-a.wav,f,21,60-414-2-21-a.wav,a hairbrush ,60,"new braunfels, tx",ʁ,b,414,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-21-a.wav,m,21,60-447-2-21-a.wav,a hairbrush ,60,new braunfels,ʁ,b,447,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,60-447-2-21-a,ʏ,0.585,0.703,0.118,0.624,111.65,385.32,1835.27,2394.45,0.663,109.36,418.45,1681.22,2455.22,5500 Hz,10.0,NA
44,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-21-a.wav,f,21,1-161-1-21-a.wav,a hairbrush ,1,san antonio,ʁ,b,161,eine haarbuerste,ˈaɪ̯nə haːɐ̯ˈbʏʁstə,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-111-a.wav,m,111,10-139-2-111-a.wav,a lightning bug (Lampyridae) ,10,bulverde,ʁ,v,139,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1948,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-134-2-111-a.wav,f,111,9-134-2-111-a.wav,a lightning bug (Lampyridae) ,9,bulverde,ʁ,v,134,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-151-1-111-a.wav,f,111,9-151-1-111-a.wav,a lightning bug (Lampyridae) ,9,bulverde,ʁ,v,151,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-111-a.wav,m,111,9-153-1-111-a.wav,a lightning bug (Lampyridae) ,9,bulverde,ʁ,v,153,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/121-453-2-111-a.wav,f,111,121-453-2-111-a.wav,a lightning bug (Lampyridae) ,121,columbus,ʁ,v,453,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-141-2-111-a.wav,m,111,1-141-2-111-a.wav,a lightning bug (Lampyridae) ,1,comfort,ʁ,v,141,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-111-a.wav,m,111,10-147-1-111-a.wav,a lightning bug (Lampyridae) ,10,comfort,ʁ,v,147,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-111-a.wav,m,111,1-391-2-111-a.wav,a lightning bug (Lampyridae) ,1,converse,ʁ,v,391,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-111-a.wav,f,111,1-114-2-111-a.wav,a lightning bug (Lampyridae) ,1,doss,ʁ,v,114,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-111-a.wav,m,111,1-179-2-111-a.wav,a lightning bug (Lampyridae) ,1,doss,ʁ,v,179,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-111-a.wav,m,111,1-183-2-111-a.wav,a lightning bug (Lampyridae) ,1,doss,ʁ,v,183,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-111-a.wav,m,111,17-176-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,176,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-111-a.wav,m,111,17-177-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,177,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-111-a.wav,m,111,17-178-2-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,178,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-180-2-111-a.wav,m,111,17-180-2-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,180,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-111-a.wav,f,111,17-187-1-111-a.wav,a lightning bug (Lampyridae) ,17,doss,ʁ,v,187,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-111-a.wav,m,111,5-113-2-111-a.wav,a lightning bug (Lampyridae) ,5,doss,ʁ,v,113,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-111-a.wav,m,111,3-96-2-111-a.wav,a lightning bug (Lampyridae) ,3,floresville,ʁ,v,96,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-111-a.wav,f,111,51-283-3-111-a.wav,a lightning bug (Lampyridae) ,51,floresville,ʁ,v,283,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-111-a.wav,f,111,1-199-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,199,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-111-a.wav,m,111,1-397-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,397,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-111-a.wav,m,111,1-403-2-111-a.wav,a lightning bug (Lampyridae) ,1,fredericksburg,ʁ,v,403,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-111-a.wav,f,111,105-404-1-111-a.wav,a lightning bug (Lampyridae) ,105,fredericksburg,ʁ,v,404,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-111-a.wav,m,111,107-405-2-111-a.wav,a lightning bug (Lampyridae) ,107,fredericksburg,ʁ,v,405,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-111-a.wav,m,111,108-406-1-111-a.wav,a lightning bug (Lampyridae) ,108,fredericksburg,ʁ,v,406,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-111-a.wav,f,111,110-407-2-111-a.wav,a lightning bug (Lampyridae) ,110,fredericksburg,ʁ,v,407,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-111-a.wav,f,111,110-408-1-111-a.wav,a lightning bug (Lampyridae) ,110,fredericksburg,ʁ,v,408,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-111-a.wav,f,111,111-410-1-111-a.wav,a lightning bug (Lampyridae) ,111,fredericksburg,ʁ,v,410,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-111-a.wav,m,111,17-185-1-111-a.wav,a lightning bug (Lampyridae) ,17,fredericksburg,ʁ,v,185,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-111-a.wav,m,111,23-224-1-111-a.wav,a lightning bug (Lampyridae) ,23,fredericksburg,ʁ,v,224,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-111-a.wav,f,111,29-210-2-111-a.wav,a lightning bug (Lampyridae) ,29,fredericksburg,ʁ,v,210,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-111-a.wav,m,111,29-226-2-111-a.wav,a lightning bug (Lampyridae) ,29,fredericksburg,ʁ,v,226,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-111-a.wav,m,111,38-214-1-111-a.wav,a lightning bug (Lampyridae) ,38,fredericksburg,ʁ,v,214,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-398-1-111-a.wav,f,111,53-398-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,ʁ,v,398,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-111-a.wav,f,111,53-402-1-111-a.wav,a lightning bug (Lampyridae) ,53,fredericksburg,ʁ,v,402,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-111-a.wav,m,111,58-369-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,ʁ,v,369,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-111-a.wav,m,111,58-370-1-111-a.wav,a lightning bug (Lampyridae) ,58,fredericksburg,ʁ,v,370,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-367-1-111-a.wav,m,111,60-367-1-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,ʁ,v,367,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-111-a.wav,m,111,60-368-3-111-a.wav,a lightning bug (Lampyridae) ,60,fredericksburg,ʁ,v,368,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-111-a.wav,f,111,1-164-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/black jack,ʁ,v,164,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-111-a.wav,f,111,1-175-2-111-a.wav,a lightning bug (Lampyridae) ,1,freyburg/schulenburg,ʁ,v,175,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-111-a.wav,m,111,112-436-2-111-a.wav,a lightning bug (Lampyridae) ,112,"giddings, tx",ʁ,v,436,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-111-a.wav,f,111,115-437-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",ʁ,v,437,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-438-2-111-a.wav,f,111,115-438-2-111-a.wav,a lightning bug (Lampyridae) ,115,"giddings, tx",ʁ,v,438,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-111-a.wav,m,111,7-313-2-111-a.wav,a lightning bug (Lampyridae) ,7,giddings,ʁ,v,313,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-111-a.wav,m,111,7-326-2-111-a.wav,a lightning bug (Lampyridae) ,7,gidings,ʁ,v,326,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-111-a.wav,m,111,1-193-2-111-a.wav,a lightning bug (Lampyridae) ,1,la grange,ʁ,v,193,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-111-a.wav,m,111,51-286-2-111-a.wav,a lightning bug (Lampyridae) ,51,la grange,ʁ,v,286,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/53-286-2-111-a.wav,m,111,53-286-2-111-a.wav,a lightning bug (Lampyridae) ,53,la grange,ʁ,v,286,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-111-a.wav,f,111,1-125-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,125,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-111-a.wav,m,111,1-165-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,165,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-111-a.wav,m,111,1-167-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,167,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-111-a.wav,f,111,1-169-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,169,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-111-a.wav,m,111,1-170-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,170,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-111-a.wav,m,111,1-24-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,24,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-111-a.wav,m,111,1-25-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,25,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-111-a.wav,f,111,1-30-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,30,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-111-a.wav,m,111,1-32-2-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,32,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,1-32-2-111-a,ʏ,0.713,0.809,0.096,0.745,128.22,477.42,1599.94,2135.13,0.777,120.69,483.7,1576.94,2122.59,5500 Hz,10.0,NA
58,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-111-a.wav,f,111,1-34-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,34,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-111-a.wav,m,111,1-35-3-111-a.wav,a lightning bug (Lampyridae) ,1,new braunfels,ʁ,v,35,ein gluehwuermchen,aɪ̯n ˈɡlyːˌvʏʁmçən,ʏ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
